2043
1500 150000
150	150
150	150
150	150
150	150
150	150
150	150
150	150
150	150
150	150
150	150
150	150
150	150
150	142
150	142
150	142
150	142
150	142
150	142
150	142
150	142
150	142
150	142
150	142
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	75
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
150	70
145	413
145	405
144	904
144	903
144	723
144	540
144	540
144	540
144	540
144	540
144	540
144	540
144	540
144	540
144	540
144	540
144	540
144	540
144	540
144	540
143	904
143	904
143	903
143	903
143	848
143	848
143	848
143	848
143	785
143	784
143	784
143	599
143	598
143	593
143	593
143	581
143	581
143	540
143	540
143	540
143	540
143	540
143	540
143	540
143	540
143	540
143	540
143	540
143	540
143	540
143	427
143	94
143	94
143	94
143	94
141	543
140	440
140	140
140	140
140	60
140	60
140	60
140	60
140	60
140	60
140	60
140	60
135	90
135	90
135	90
135	90
135	90
135	90
135	90
135	90
135	90
135	90
135	90
135	90
135	90
135	90
135	90
135	90
135	90
123	113
123	113
123	113
123	113
114	442
114	229
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	300
113	164
113	164
113	164
113	164
113	164
113	164
113	164
113	164
111	103
111	103
111	103
111	103
107	3000
107	3000
107	3000
107	3000
107	3000
107	3000
107	3000
107	3000
107	3000
107	3000
107	3000
107	3000
107	3000
107	3000
107	3000
107	3000
107	3000
107	3000
107	3000
107	3000
107	3000
104	562
104	562
104	562
104	562
104	562
104	562
104	562
104	562
104	562
104	562
104	562
104	562
104	562
104	562
104	562
104	562
104	562
104	562
104	562
103	544
103	544
103	544
103	508
103	508
103	508
103	327
103	256
103	217
103	95
103	95
103	95
103	95
100	1237
100	1237
100	1237
100	1237
100	1237
100	1237
100	1236
100	1236
100	436
100	436
100	436
100	436
100	436
100	436
100	436
100	436
100	436
100	436
100	436
100	436
100	436
100	387
100	387
100	387
100	386
100	386
100	386
100	100
100	100
100	100
100	100
100	100
100	100
100	100
100	100
100	100
100	100
100	100
100	100
100	100
100	100
100	100
100	100
100	100
100	100
100	100
100	100
100	100
100	100
100	100
100	100
100	100
100	100
100	100
100	100
100	72
100	72
100	72
100	72
100	72
100	72
100	72
100	72
96	329
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
92	46
90	135
75	150
75	150
75	150
75	150
75	150
73	160
73	46
73	45
73	45
72	46
72	46
72	46
72	46
72	46
72	46
72	46
72	46
72	46
72	46
72	46
72	46
72	46
72	46
72	46
72	46
72	46
72	46
72	46
72	46
72	46
72	46
72	46
72	45
72	45
72	45
72	45
72	45
72	45
72	45
72	45
72	45
72	45
72	45
72	45
72	45
72	45
72	45
72	45
72	45
72	45
72	45
72	45
72	45
71	166
71	166
71	166
71	166
71	166
71	166
71	166
71	150
71	150
71	150
71	150
71	150
71	150
71	150
71	150
71	150
71	150
71	150
71	150
71	150
71	150
71	150
71	150
71	150
71	150
71	150
71	150
71	150
71	150
71	150
71	150
71	150
71	150
71	150
71	150
70	166
61	46
60	400
60	400
60	400
60	400
60	400
60	400
60	400
60	400
60	400
60	400
60	400
60	400
60	46
60	45
60	45
45	400
45	400
45	400
45	72
30	774
30	774
30	774
30	774
30	513
30	513
